id	product_id	track_number	name	composer	arranger	source_id	is_original
02060002	0206	2	風の循環　～ Wind Tour	ZUN			1
02060003	0206	3	天狗が見ている　～ Black Eyes	ZUN			1
02060004	0206	4	東の国の眠らない夜	ZUN			1
02060005	0206	5	レトロスペクティブ京都	ZUN			1
02060006	0206	6	風神少女	ZUN			1
02070001	0207	1	封印されし神々	ZUN			1
02070002	0207	2	人恋し神様　～ Romantic Fall	ZUN			1
02070003	0207	3	稲田姫様に叱られるから	ZUN			1
02070004	0207	4	厄神様の通り道　～ Dark Road	ZUN			1
02070005	0207	5	運命のダークサイド	ZUN			1
02070006	0207	6	神々が恋した幻想郷	ZUN			1
02070007	0207	7	芥川龍之介の河童　～ Candid Friend	ZUN			1
02070008	0207	8	フォールオブフォール　～ 秋めく滝	ZUN			1
02070009	0207	9	妖怪の山　～ Mysterious Mountain	ZUN			1
02070010	0207	10	少女が見た日本の原風景	ZUN			1
02070011	0207	11	信仰は儚き人間の為に	ZUN			1
02070012	0207	12	御柱の墓場　～ Grave of Being	ZUN			1
02070013	0207	13	神さびた古戦場　～ Suwa Foughten Field	ZUN			1
02070014	0207	14	明日ハレの日、ケの昨日	ZUN			1
02070015	0207	15	ネイティブフェイス	ZUN			1
02070016	0207	16	麓の神社	ZUN			1
02070017	0207	17	神は恵みの雨を降らす　～ Sylphid Dream	ZUN			1
02070018	0207	18	プレイヤーズスコア	ZUN			1
02080001	0208	1	緋想天	あきやまうに			1
02080002	0208	2	日常坐臥	あきやまうに			1
02080003	0208	3	地の色は黄色	あきやまうに			1
02080004	0208	4	甲論乙駁	あきやまうに			1
02080005	0208	5	風光明媚	あきやまうに			1
02080006	0208	6	香る樹葉花	あきやまうに			1
02080007	0208	7	踊る水飛沫	あきやまうに			1
02080008	0208	8	以魚駆蠅	あきやまうに			1
02080009	0208	9	放縦不羈	あきやまうに			1
02080010	0208	10	嘲りの遊戯	あきやまうに			1
02080011	0208	11	冷吟閑酔	あきやまうに			1
02080012	0208	12	雲外蒼天	あきやまうに			1
02080013	0208	13	黒い海に紅く　～ Legendary Fish	ZUN			1
02080014	0208	14	天衣無縫	あきやまうに			1
02080015	0208	15	有頂天変　～ Wonderful Heaven	ZUN			1
02080016	0208	16	幼心地の有頂天	ZUN			1
02080017	0208	17	暮色蒼然	あきやまうに			1
02080018	0208	18	東方緋想天	あきやまうに			1
02080019	0208	19	東方妖恋談	ZUN	あきやまうに	01030003	0
02080020	0208	20	星の器　～ Casket of Star	ZUN	あきやまうに	01040011	0
02080021	0208	21	フラワリングナイト	ZUN	あきやまうに	02050004	0
02080022	0208	22	ブクレシュティの人形師	ZUN	あきやまうに	02020006	0
02080023	0208	23	広有射怪鳥事 ～ Till When？	ZUN	あきやまうに	02020011	0
02080024	0208	24	ラクトガール　～ 少女密室	ZUN	あきやまうに	02010009	0
02080025	0208	25	幽雅に咲かせ、墨染の桜　～ Border of Life	ZUN	あきやまうに	02020013	0
02080026	0208	26	亡き王女の為のセプテット	ZUN	あきやまうに	02010013	0
02080027	0208	27	夜が降りてくる	ZUN	あきやまうに		1
02080028	0208	28	砕月	U2		02030034	0
02080029	0208	29	狂気の瞳　～ Invisible Full Moon	ZUN	あきやまうに	02040012	0
02080030	0208	30	風神少女	ZUN	あきやまうに	02060006	0
02080031	0208	31	彼岸帰航　～ Riverside View	ZUN	あきやまうに	02050014	0
02090001	0209	1	地霊達の起床	ZUN			1
02090002	0209	2	暗闇の風穴	ZUN			1
02090003	0209	3	封じられた妖怪　～ Lost Place	ZUN			1
02090004	0209	4	渡る者の途絶えた橋	ZUN			1
02090005	0209	5	緑眼のジェラシー	ZUN			1
02090006	0209	6	旧地獄街道を行く	ZUN			1
02090007	0209	7	華のさかづき大江山	ZUN			1
02090008	0209	8	ハートフェルトファンシー	ZUN			1
02090009	0209	9	少女さとり　～ 3rd eye	ZUN			1
02090010	0209	10	廃獄ララバイ	ZUN			1
02090011	0209	11	死体旅行　～ Be of good cheer!	ZUN			1
02090012	0209	12	業火マントル	ZUN			1
02090013	0209	13	霊知の太陽信仰　～ Nuclear Fusion	ZUN			1
02090014	0209	14	ラストリモート	ZUN			1
02090015	0209	15	ハルトマンの妖怪少女	ZUN			1
02090016	0209	16	地霊達の帰宅	ZUN			1
02090017	0209	17	エネルギー黎明　～ Future Dream...	ZUN			1
02090018	0209	18	プレイヤーズスコア	ZUN		02070018	0
02100001	0210	1	青空の影	ZUN			1
02100002	0210	2	春の湊に	ZUN			1
02100003	0210	3	小さな小さな賢将	ZUN			1
02100004	0210	4	閉ざせし雲の通い路	ZUN			1
02100005	0210	5	万年置き傘にご注意を	ZUN			1
02100006	0210	6	スカイルーイン	ZUN			1
02100007	0210	7	時代親父とハイカラ少女	ZUN			1
02100008	0210	8	幽霊客船の時空を越えた旅	ZUN			1
02100009	0210	9	キャプテン・ムラサ	ZUN			1
02100010	0210	10	魔界地方都市エソテリア	ZUN			1
02100011	0210	11	虎柄の毘沙門天	ZUN			1
02100012	0210	12	法界の火	ZUN			1
02100013	0210	13	感情の摩天楼　～ Cosmic Mind	ZUN			1
02100014	0210	14	夜空のユーフォーロマンス	ZUN			1
02100015	0210	15	平安のエイリアン	ZUN			1
02100016	0210	16	妖怪寺	ZUN			1
02100017	0210	17	空の帰り道　～ Sky Dream	ZUN			1
02100018	0210	18	プレイヤーズスコア	ZUN		02070018	0
02110001	0211	1	君はあの影を見たか	あきやまうに			1
02110002	0211	2	萃夢想	あきやまうに		02030001	0
02110003	0211	3	伝説の巨神	あきやまうに			1
02110004	0211	4	ぼくらの非想天則	あきやまうに			1
02110005	0211	5	人形のある風景	あきやまうに			1
02110006	0211	6	悠久の蒸気機関	あきやまうに			1
02110007	0211	7	信仰は儚き人間の為に	ZUN	あきやまうに	02070011	0
02110008	0211	8	おてんば恋娘	ZUN	あきやまうに	02010005	0
02110009	0211	9	上海紅茶館　～ Chinese Tea	ZUN	あきやまうに	02010006	0
02110010	0211	10	霊知の太陽信仰　～ Nuclear Fusion	ZUN	あきやまうに	02090013	0
02110011	0211	11	明日ハレの日、ケの昨日	ZUN	あきやまうに	02070014	0
02110012	0211	12	アンノウンＸ　～ Unfound Adventure	ZUN			1
02110013	0211	13	空に浮かぶ物体Ｘ	ZUN			1
02110014	0211	14	二色蓮花蝶　～ Ancients	ZUN	あきやまうに	06020018	0
02110015	0211	15	恋色マジック	ZUN	あきやまうに	01020009	0
02110016	0211	16	the Grimoire of Alice	ZUN	あきやまうに	01050017	0
02110017	0211	17	ヴワル魔法図書館	ZUN	あきやまうに	02010008	0
02110018	0211	18	東方妖恋談	ZUN	あきやまうに	01030003	0
02120001	0212	1	ニュースハウンド	ZUN			1
02120002	0212	2	あなたの町の怪事件	ZUN			1
02120003	0212	3	妖怪モダンコロニー	ZUN			1
02120004	0212	4	ネメシスの要塞	ZUN			1
02120005	0212	5	無間の鐘　～ Infinite Nightmare	ZUN			1
02120006	0212	6	妖怪の山　～ Mysterious Mountain	ZUN		02070009	0
02120007	0212	7	曲名不明	ZUN			1
02130001	0213	1	春の氷精	ZUN			1
02130002	0213	2	可愛い大戦争のリフレーン	ZUN			1
02130003	0213	3	いたずらに命をかけて	ZUN			1
02130004	0213	4	年中夢中の好奇心	ZUN			1
02130005	0213	5	真夜中のフェアリーダンス	ZUN			1
02130006	0213	6	妖精大戦争　～ Fairy Wars	ZUN			1
02130007	0213	7	ルーズレイン	ZUN			1
02130008	0213	8	メイガスナイト	ZUN			1
02130009	0213	9	春の氷精　- 静 -	ZUN			1
02130010	0213	10	プレイヤーズスコア	ZUN		02070018	0
02140001	0214	1	欲深き霊魂	ZUN			1
02140002	0214	2	死霊の夜桜	ZUN			1
02140003	0214	3	ゴーストリード	ZUN			1
02140004	0214	4	妖怪寺へようこそ	ZUN			1
02140005	0214	5	門前の妖怪小娘	ZUN			1
02140006	0214	6	素敵な墓場で暮しましょ	ZUN			1
02140007	0214	7	リジッドパラダイス	ZUN			1
02140008	0214	8	デザイアドライブ	ZUN			1
02140009	0214	9	古きユアンシェン	ZUN			1
02140010	0214	10	夢殿大祀廟	ZUN			1
02140011	0214	11	大神神話伝	ZUN			1
02140012	0214	12	小さな欲望の星空	ZUN			1
02140013	0214	13	聖徳伝説　～ True Administrator	ZUN			1
02140014	0214	14	妖怪裏参道	ZUN			1
02140015	0214	15	佐渡の二ッ岩	ZUN			1
02140016	0214	16	神社の新しい風	ZUN			1
02140017	0214	17	デザイアドリーム	ZUN			1
02140018	0214	18	プレイヤーズスコア	ZUN		02070018	0
02150001	0215	1	塵界不変のペシミズム～心綺楼囃子	あきやまうに			1
02150002	0215	2	人気のある場所	あきやまうに			1
02150003	0215	3	春色小径　～ Colorful Path	ZUN	あきやまうに	02050002	0
02150004	0215	4	メイガスナイト	ZUN	あきやまうに	02130008	0
02150005	0215	5	時代親父とハイカラ少女	ZUN	あきやまうに	02100007	0
02150006	0215	6	感情の摩天楼　～ Cosmic Mind	ZUN	あきやまうに	02100013	0
02150007	0215	7	大神神話伝	ZUN	あきやまうに	02140011	0
02150008	0215	8	聖徳伝説　～ True Administrator	ZUN	あきやまうに	02140013	0
02150009	0215	9	芥川龍之介の河童 ～ Candid Friend	ZUN	あきやまうに	02070007	0
02150010	0215	10	ハルトマンの妖怪少女	ZUN	あきやまうに	02090015	0
02150011	0215	11	人気のない場所	あきやまうに			1
02150012	0215	12	佐渡の二ッ岩	ZUN	あきやまうに	02140015	0
02150013	0215	13	本日の一面記事	あきやまうに			1
02150014	0215	14	幻想郷の二ッ岩	ZUN			1
02150015	0215	15	丑三つ時の里	あきやまうに			1
02150016	0215	16	亡失のエモーション	ZUN			1
02150017	0215	17	暁雲	あきやまうに			1
02150018	0215	18	官板黄昏新聞 (Short Version)	あきやまうに			1
02150019	0215	19	心綺楼囃子 (Short Version)	あきやまうに			1
02150020	0215	20	心綺楼囃子	あきやまうに			1
02150021	0215	21	演者選択	あきやまうに			1
02150022	0215	22	使われなかった場所	あきやまうに			1
02150023	0215	23	人気爆発／博麗霊夢	ZUN	あきやまうに		1
02150024	0215	24	人気爆発／霧雨魔理沙	ZUN	あきやまうに		1
02150025	0215	25	人気爆発／雲居一輪＆雲山	ZUN	あきやまうに		1
02150026	0215	26	人気爆発／聖白蓮	ZUN	あきやまうに		1
02150027	0215	27	人気爆発／物部布都	ZUN	あきやまうに		1
02150028	0215	28	人気爆発／豊聡耳神子	ZUN	あきやまうに		1
02150029	0215	29	人気爆発／河城にとり	ZUN	あきやまうに		1
02150030	0215	30	人気爆発／古明地こいし	ZUN	あきやまうに		1
02150031	0215	31	人気爆発／二ッ岩マミゾウ	ZUN	あきやまうに		1
02150032	0215	32	人気爆発／秦こころ	ZUN	あきやまうに		1
02150033	0215	33	ラストワード発動	あきやまうに			1
02150034	0215	34	官板黄昏新聞	あきやまうに			1
02160001	0216	1	不思議なお祓い棒	ZUN			1
02160002	0216	2	ミストレイク	ZUN			1
02160003	0216	3	秘境のマーメイド	ZUN			1
02160004	0216	4	運河を行き交う人妖	ZUN			1
02160005	0216	5	柳の下のデュラハン	ZUN			1
02160006	0216	6	満月の竹林	ZUN			1
02160007	0216	7	孤独なウェアウルフ	ZUN			1
02160008	0216	8	マジカルストーム	ZUN			1
02160009	0216	9	幻想浄瑠璃	ZUN			1
02160010	0216	10	空中に沈む輝針城	ZUN			1
02160011	0216	11	リバースイデオロギー	ZUN			1
02160012	0216	12	針小棒大の天守閣	ZUN			1
02160013	0216	13	輝く針の小人族　～ Little Princess	ZUN			1
02160014	0216	14	魔力の雷雲	ZUN			1
02160015	0216	15	始原のビート　～ Pristine Beat	ZUN			1
02160016	0216	16	小槌の魔力	ZUN			1
02160017	0216	17	不思議な不思議な道具達	ZUN			1
02160018	0216	18	プレイヤーズスコア	ZUN		02070018	0
02170001	0217	1	反則の狼煙を上げろ	ZUN			1
02170002	0217	2	不可能弾幕には反則を	ZUN			1
02170003	0217	3	ミッドナイトスペルカード	ZUN			1
02170004	0217	4	ロマンチック逃飛行	ZUN			1
02170005	0217	5	永遠の三日天下	ZUN			1
02170006	0217	6	秘境のマーメイド	ZUN		02160003	0
02170007	0217	7	リバースイデオロギー	ZUN		02160011	0
02170008	0217	8	幻想浄瑠璃	ZUN		02160009	0
02170009	0217	9	妖怪の山　～ Mysterious Mountain	ZUN		02070009	0
02170010	0217	10	プレイヤーズスコア	ZUN		02070018	0
02180001	0218	1	二色蓮花蝶 ～ Red and White	ZUN	コンプ	03010002	0
02180002	0218	2	恋色マスタースパーク	ZUN	oiko	02040010	0
02180003	0218	3	時代親父とハイカラ少女	ZUN	しゃばだば	02100007	0
02180004	0218	4	感情の摩天楼　～ Cosmic Mind	ZUN	NYO	02100013	0
02180005	0218	5	大神神話伝	ZUN	鯛の小骨	02140011	0
02180006	0218	6	聖徳伝説　～ True Administrator	ZUN	鷹	02140013	0
02180007	0218	7	芥川龍之介の河童　～ Candid Friend	ZUN	ゆうゆ	02070007	0
02180008	0218	8	ハルトマンの妖怪少女	ZUN	岸田	02090015	0
02180009	0218	9	幻想郷の二ッ岩	ZUN	秀三	02150014	0
02180010	0218	10	亡失のエモーション	ZUN	どぶウサギ	02150016	0
02180011	0218	11	月まで届け、不死の煙	ZUN	ziki_7	02040018	0
02180012	0218	12	輝く針の小人族　～ Little Princess	ZUN	あきやまうに	02160013	0
02180013	0218	13	心揺さぶる都市伝説	あきやまうに			1
02180014	0218	14	幻想郷ふしぎ発見	あきやまうに			1
02180015	0218	15	ボールのある日常	あきやまうに			1
02180016	0218	16	顕現した伝承の形	あきやまうに			1
02180017	0218	17	時代の風の訪れ	あきやまうに			1
02180018	0218	18	価値がわからない	あきやまうに			1
02180019	0218	19	可能性を信じて	あきやまうに			1
02180020	0218	20	真実を知る者	あきやまうに			1
02180021	0218	21	外界フォークロア	あきやまうに			1
02180022	0218	22	各々の結末	あきやまうに			1
02180023	0218	23	明かされる深秘	あきやまうに			1
02180024	0218	24	オカルトアラカルト	あきやまうに			1
02180025	0218	25	七玉蒐集ショウダウン	あきやまうに			1
02180026	0218	26	公正なる奪い合い	あきやまうに			1
02180027	0218	27	対蹠地の鐘	あきやまうに			1
02180028	0218	28	竹林インフレイム	あきやまうに			1
02180029	0218	29	華狭間のバトルフィールド	ZUN			1
02180030	0218	30	ラストオカルティズム　～ 現し世の秘術師	ZUN			1
02190001	0219	1	宇宙巫女現る	ZUN			1
02190002	0219	2	忘れがたき、よすがの緑	ZUN			1
02190003	0219	3	兎は舞い降りた	ZUN			1
02190004	0219	4	湖は浄めの月光を映して	ZUN			1
02190005	0219	5	九月のパンプキン	ZUN			1
02190006	0219	6	宇宙を飛ぶ不思議な巫女	ZUN			1
02190007	0219	7	永遠の春夢	ZUN			1
02190008	0219	8	凍り付いた永遠の都	ZUN			1
02190009	0219	9	逆転するホイールオブフォーチュン	ZUN			1
02190010	0219	10	遥か３８万キロのボヤージュ	ZUN			1
02190011	0219	11	星条旗のピエロ	ZUN			1
02190012	0219	12	故郷の星が映る海	ZUN			1
02190013	0219	13	ピュアヒューリーズ　～ 心の在処	ZUN			1
02190014	0219	14	見た事も無い悪夢の世界	ZUN			1
02190015	0219	15	パンデモニックプラネット	ZUN			1
02190016	0219	16	神社から見える月	ZUN			1
02190017	0219	17	宇宙巫女帰還する	ZUN			1
02190018	0219	18	プレイヤーズスコア	ZUN		02070018	0
02200001	0220	1	異変の種子	あきやまうに			1
